id,title,creator,date_range_start,date_range_end,type,file,n_chars_raw,n_chars,n_words_raw,n_words,row_id,manual_label,prediction_source,prob_nb,score_nb_logit,label_nb_youden,label_nb_f1,prob_ridge,score_ridge_logit,label_ridge_youden,label_ridge_f1,prob_svm,score_svm_margin,score_svm_logit,label_svm_youden,label_svm_f1,prob_xgb,score_xgb_margin,score_xgb_logit,label_xgb_youden,label_xgb_f1,prob_lgb,score_lgb_margin,score_lgb_logit,label_lgb_youden,label_lgb_f1
MQDQ-224,carminum fragmenta,Iulius Montanus,-25,50,poetry,lat_0050.0_MQDQ-224.txt,158,158,23,23,276,NA,full_fit,0.9798995388919084,3.886707299572213,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5454023655764797,-0.272697916480725,0.18211109996494135,non_late,late,0.3514273823381526,-0.4944201707839966,-0.6127708791029756,non_late,non_late,0.37761056638866936,-0.4534236222141692,-0.49970257897385656,non_late,late
MQDQ-303,"fabulae, appendix",Phaedrus,1,50,poetry,lat_0050.0_MQDQ-303.txt,15323,15323,2297,2297,277,NA,full_fit,6.27451708194501e-14,-30.399694778912817,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5364466860496587,-1.5941948165562925,0.14604578041172536,non_late,late,0.6600026958752068,0.6671035289764404,0.663306231137487,late,late,0.48509210592714264,-0.03970194944529594,-0.05964925617317295,non_late,late
MQDQ-298,fabulae 1,Phaedrus,1,50,poetry,lat_0050.0_MQDQ-298.txt,13615,13615,2069,2069,278,NA,full_fit,2.0314034868991876e-10,-22.31712400271499,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5170068835278143,-4.451958979032096,0.06805378684630344,non_late,late,0.7876161852653173,1.256304144859314,1.310615812011979,late,late,0.4687658771182322,-0.10123571275960609,-0.12509938555525246,non_late,late
MQDQ-299,fabulae 2,Phaedrus,1,50,poetry,lat_0050.0_MQDQ-299.txt,6381,6381,958,958,279,NA,full_fit,2.9146551868797372e-9,-19.653514310461105,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5541298219574516,1.0192930723630442,0.2173711659324528,non_late,late,0.7635825373154828,1.1305160522460938,1.1724220706723545,late,late,0.8193309008349012,1.43773546502234,1.5118208558838817,late,late
MQDQ-300,fabulae 3,Phaedrus,1,50,poetry,lat_0050.0_MQDQ-300.txt,15410,15410,2348,2348,280,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5516846397759887,0.6568510159798625,0.20747966442213023,non_late,late,0.4546978899766266,-0.10205265879631042,-0.1817067510505274,late,late,0.39966312525149583,-0.36614491709731284,-0.4068689501736799,non_late,late
MQDQ-301,fabulae 4,Phaedrus,1,50,poetry,lat_0050.0_MQDQ-301.txt,16063,16063,2423,2423,281,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.525132141921615,-3.2589188815315064,0.10061335800662775,non_late,late,0.638960111850439,0.5829503536224365,0.5708535839418729,late,late,0.6356013698929334,0.5394122966450091,0.5563231838677404,non_late,late
MQDQ-302,fabulae 5,Phaedrus,1,50,poetry,lat_0050.0_MQDQ-302.txt,6536,6536,961,961,282,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5684931506849313,0.27570588140506463,late,late,0.5469331241352754,-3.3063553495346665,0.18828679216977479,non_late,late,0.4440313804542926,-0.1658301204442978,-0.22481661635820888,non_late,late,0.33437577896142945,-0.6672976771660237,-0.6884598313745806,non_late,non_late
MQDQ-341,praetextae fragmentum,Pomponius Secundus,31,51,poetry,lat_0044_MQDQ-341.txt,16,16,3,3,283,non_late,oof,0.8240016747759328,1.543698083181939,non_late,non_late,0.5624242112868865,0.2510064673718422,non_late,late,0.534334085066289,-0.3257322084691678,0.13755281452991244,non_late,late,0.404877933627745,-0.3042276203632355,-0.38518091484444406,non_late,non_late,0.294351204923767,-0.6991117282472802,-0.8743440273483278,non_late,non_late
MQDQ-340,tragoediarum fragmenta,Pomponius Secundus,31,51,poetry,lat_0044_MQDQ-340.txt,143,143,25,25,284,NA,full_fit,0.5919241083133316,0.3719252651070237,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5444377713135974,-0.41522608099483804,0.17822132633154056,non_late,late,0.36786064698607246,-0.42946141958236694,-0.5414056753320141,non_late,non_late,0.4384593412036557,-0.21623424995252644,-0.24741709753364682,non_late,late
MQDQ-425,Hercules furens,"Seneca, Lucius Annaeus",41,54,poetry,lat_+0034_MQDQ-425.txt,33251,33251,5126,5126,285,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5335766401614412,-2.0169229161803575,0.1345089966355443,non_late,late,0.6570809084424823,0.655276358127594,0.6503126245479451,late,late,0.6904550035341924,0.7706209885692232,0.8022473397397716,non_late,late
IT-LAT0228,Apocolocyntosis Divi Claudii,"Seneca, Lucius Annaeus",54,54,prose,lat_0054_IT-LAT0228.txt,19003,19003,2890,2890,286,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.4981440967879349,-7.217585237495351,-0.007423646941501338,non_late,non_late,0.23779808301132552,-0.9968841671943665,-1.1647895806339579,non_late,non_late,0.24000073400972174,-1.0673243230466511,-1.1526754857664898,non_late,non_late
IT-LAT0045,De brevitate vitae,"Seneca, Lucius Annaeus",48,55,prose,lat_0049_IT-LAT0045.txt,40097,40097,6142,6142,287,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5689655172413791,0.27763173659827894,late,late,0.555864223470309,-1.1674164962671751,0.22439374335797369,non_late,late,0.4213357095662316,-0.24799346923828125,-0.31729257433443653,non_late,late,0.26451384873198924,-0.848410013640969,-1.0226381027781573,non_late,non_late
IT-LAT0425,Commentarii,"Pedianus, Asconius",54,57,prose,lat_0050_IT-LAT0425.txt,81268,81268,13030,13030,288,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.38594042371588116,-23.962332088083006,-0.4644089383709542,non_late,non_late,0.1578208246705584,-1.4608674049377441,-1.674532420441444,non_late,non_late,0.2847037561533215,-0.8497444785948809,-0.9212475963724852,non_late,non_late
IT-LAT0079,De vita beata,"Seneca, Lucius Annaeus",54,59,prose,lat_0058_IT-LAT0079.txt,46479,46479,7293,7293,289,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5483251739077724,0.19390598437792847,non_late,late,0.5840646725088009,4.5290145107519555,0.3394819318800666,late,late,0.43305067255068547,-0.2660346031188965,-0.26941518232477424,non_late,late,0.12640494091513754,-1.7569041125280767,-1.9331263786979191,non_late,non_late
IT-LAT0239,De arboribus,"Columella, Lucius Iunius Moderatus",30,60,prose,lat_0050_IT-LAT0239.txt,48453,48453,7144,7144,290,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.5770718949511543,0.31076465987067364,late,late,0.5774368208078741,3.479244043663569,0.31226006304555076,late,late,0.3215887682150859,-0.5794116258621216,-0.7464800286367694,non_late,non_late,0.1993336857832662,-1.1481549615118387,-1.390464040351701,non_late,non_late
MQDQ-155,carminis fragmentum,Attius Labeo,25,62,poetry,lat_0050.0_MQDQ-155.txt,43,43,6,6,291,NA,full_fit,0.6268168110073049,0.5185849081041812,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5455607572228361,-0.24928922920117808,0.18274995260773605,non_late,late,0.30712671389455637,-0.6772087812423706,-0.8135867228663871,non_late,non_late,0.36829114855210515,-0.4908912084571453,-0.5395548200063287,non_late,late
MQDQ-291,choliambi,Persius,50,62,poetry,lat_0048_MQDQ-291.txt,480,480,71,71,292,NA,full_fit,0.734389753767568,1.0170098928268774,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5452182009469415,-0.2999138836987269,0.18136834184374487,non_late,late,0.3224272711191514,-0.612630307674408,-0.7426393010003138,non_late,non_late,0.37577320413870813,-0.46078076807024476,-0.5075279763204056,non_late,late
MQDQ-292,saturae,Persius,50,62,poetry,lat_0048_MQDQ-292.txt,29008,29008,4514,4514,293,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5184017925322199,-4.2472544904638045,0.07364043089652447,non_late,late,0.4800993926594758,-0.009152536280453205,-0.07964450306930197,late,late,0.49741289493147944,0.006648765416024258,-0.010348512626422415,non_late,late
IT-LAT0071,De tranquillitate animi,"Seneca, Lucius Annaeus",47,62,prose,lat_0062_IT-LAT0071.txt,49256,49256,7571,7571,294,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5576869222856888,0.23177978179172287,non_late,late,0.580452282614475,4.7046080494408615,0.3246303295917728,late,late,0.20499272794649134,-0.9766314625740051,-1.3553767567721524,non_late,non_late,0.2771709482894298,-0.8959794681335296,-0.9585382935283939,non_late,non_late
IT-LAT0078,De otio,"Seneca, Lucius Annaeus",47,62,prose,lat_0062_IT-LAT0078.txt,12202,12202,1951,1951,295,non_late,oof,3.7125338714903857e-6,-12.50379221770254,non_late,non_late,0.5594203599566369,0.23880995248180373,non_late,late,0.5314862682216435,-2.0939106079361176,0.12611195021145372,non_late,late,0.4402291229039883,-0.12354400753974915,-0.24023222671228625,non_late,late,0.6596090475537822,0.711518245968978,0.6615524901560481,non_late,late
IT-LAT0072,De constantia sapientis,"Seneca, Lucius Annaeus",47,64,prose,lat_0049_IT-LAT0072.txt,33970,33970,5313,5313,296,non_late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5560781610293044,0.22526035317997653,non_late,late,0.5690560759853308,3.107726559571002,0.27800100614534684,late,late,0.4478239322214857,-0.10000841319561005,-0.20946681205322196,non_late,late,0.4958971998366148,0.038824044931871096,-0.01641156900073484,non_late,late
MQDQ-173,carminum fragmenta,Lucilius iunior,15,65,poetry,lat_0050.0_MQDQ-173.txt,34,34,6,6,297,NA,full_fit,0.46285998576551696,-0.14883419286785948,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5451513132355942,-0.3097981396943978,0.18109858801306306,non_late,late,0.30712671389455637,-0.6772087812423706,-0.8135867228663871,non_late,non_late,0.36829114855210515,-0.4908912084571453,-0.5395548200063287,non_late,late
MQDQ-430,Oedipus,"Seneca, Lucius Annaeus",41,65,poetry,lat_+0034_MQDQ-430.txt,23626,23626,3633,3633,298,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5468149116381293,-3.3399775141464496,0.18780974959759703,non_late,late,0.6911502479194525,0.7749482989311218,0.8055023161924214,late,late,0.6553770781447661,0.583965176934947,0.6427599226491184,non_late,late
MQDQ-429,Phaedra,"Seneca, Lucius Annaeus",41,65,poetry,lat_+0034_MQDQ-429.txt,31649,31649,4878,4878,299,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5237903374366406,-3.4560551576986893,0.09523326003205529,non_late,late,0.351171844050502,-0.49544084072113037,-0.6138922109743404,non_late,non_late,0.3912538194380474,-0.3992160257020644,-0.4420448961975501,non_late,late
MQDQ-428,Medea,"Seneca, Lucius Annaeus",41,65,poetry,lat_+0034_MQDQ-428.txt,23838,23838,3679,3679,300,NA,full_fit,0.9999999999808562,24.679042334821343,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5194459453338722,-4.093996500888299,0.07782303500842849,non_late,late,0.4859554834051138,0.012193864211440086,-0.05619284809286959,late,late,0.39207914509469566,-0.39595938171811185,-0.4385809804768046,non_late,late
IT-LAT0073,De providentia,"Seneca, Lucius Annaeus",41,65,prose,lat_0063_IT-LAT0073.txt,26267,26267,4090,4090,301,NA,full_fit,1e-15,-34.538776394910684,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.617607255261224,10.62065785567646,0.47940453811621786,late,late,0.29415325420587135,-0.7333795428276062,-0.8752972356509965,non_late,non_late,0.24084011496035865,-1.0630029895515896,-1.148079117510737,non_late,non_late
IT-LAT0109,Agamemnon,"Seneca, Lucius Annaeus",41,65,poetry,lat_0065_IT-LAT0109.txt,30427,30427,4679,4679,302,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.4887080507967125,-8.60087889937135,-0.04517547817821721,non_late,non_late,0.48212345691343594,-0.0017725378274917603,-0.07153666411485242,late,late,0.5960062547798939,0.38196193416650936,0.3888517658945687,non_late,late
MQDQ-171,carminum fragmenta,Lucanus,55,65,poetry,lat_0052_MQDQ-171.txt,514,514,83,83,303,non_late,oof,0.9813967052189929,3.965638062629009,non_late,non_late,0.5417294392132695,0.16730693339017955,non_late,late,0.5310052234427383,0.18088882413174667,0.12418022720583134,non_late,late,0.580433044380375,0.30534687638282776,0.32455133187138074,late,late,0.4926048927328847,-0.016918018357493736,-0.029582586262283963,non_late,late
MQDQ-427,Phoenissae,"Seneca, Lucius Annaeus",41,65,poetry,lat_+0034_MQDQ-427.txt,25544,25544,4080,4080,304,NA,full_fit,0.0025464230744671646,-5.970515949709807,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5479285588951865,0.10081314427301274,0.19230468858552288,non_late,late,0.3849526642102157,-0.3631722629070282,-0.46857885698298674,non_late,non_late,0.3449567737717864,-0.5865314029550572,-0.6412821119329029,non_late,non_late
MQDQ-426,Troades,"Seneca, Lucius Annaeus",41,65,poetry,lat_+0034_MQDQ-426.txt,29165,29165,4495,4495,305,NA,full_fit,0.9999999999840399,24.860927872742163,late,late,0.5686813186813187,0.27647298791706093,late,late,0.492290399296613,-8.075632742212449,-0.03084084712387937,non_late,non_late,0.7671690043895731,1.1486953496932983,1.192394272149961,late,late,0.7170465919780704,0.8905962957036188,0.9298585722023687,non_late,late
IT-LAT0237,Ilias Latina,Baebius Italicus,54,65,poetry,lat_0065_IT-LAT0237.txt,45171,45171,6949,6949,306,late,oof,0.999999999999999,34.53957599234088,late,late,0.5689655172413791,0.27763173659827894,late,late,0.5600015275173142,0.11419447464800991,0.24116825615894344,late,late,0.8592744668487563,1.527538776397705,1.8092769700347042,late,late,0.8109204205708178,1.3275235322727814,1.4560019426123818,late,late
MQDQ-29,"de re rustica, liber X","Columella, Lucius Iunius Moderatus",60,65,poetry,lat_0050.0_MQDQ-29.txt,18414,18414,2777,2777,307,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.5684931506849313,0.27570588140506463,late,late,0.5491315096191743,-2.6808089044266747,0.19716225538389875,non_late,late,0.8954565579109832,2.0005297660827637,2.1477310099881874,late,late,0.6053165547517966,0.38179183811762074,0.4276675130179499,non_late,late
MQDQ-170,Pharsalia,Lucanus,60,65,poetry,lat_0052_MQDQ-170.txt,340681,340681,53031,53031,308,non_late,oof,0.999999999999999,34.53957599234088,late,late,0.9569624473067947,3.101691097649725,late,late,0.7771462409857024,22.899464724371473,1.2491127778319493,late,late,0.8061860215312632,1.3643518686294556,1.425415686644638,late,late,0.846185547476104,1.5686168345924933,1.704991636563319,late,late
MQDQ-432,Thyestes,"Seneca, Lucius Annaeus",41,65,poetry,lat_+0034_MQDQ-432.txt,25300,25300,3953,3953,309,NA,full_fit,0.9999999999996432,28.661529023379288,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5265082533324282,-3.0566868602263577,0.10613252530232602,non_late,late,0.41638628821909407,-0.2439749538898468,-0.33762590469242565,non_late,late,0.4216124293765987,-0.2808615959215382,-0.31615770313721336,non_late,late
MQDQ-435,carminum fragmenta,"Seneca, Lucius Annaeus",63,65,poetry,lat_+0034_MQDQ-435.txt,728,728,118,118,310,NA,full_fit,0.22563359975814887,-1.2331327032712807,non_late,non_late,0.5686813186813187,0.27647298791706093,late,late,0.5444485271819869,-0.4136370706514144,0.17826469243085266,non_late,late,0.31300785376315937,-0.6521846055984497,-0.786094578066905,non_late,non_late,0.40533988805306714,-0.3439524795274216,-0.3832640569895292,non_late,late
IT-LAT0230,Epistulae morales ad Lucilium,"Seneca, Lucius Annaeus",63,65,prose,lat_0062_IT-LAT0230.txt,762230,762230,119420,119420,311,late,oof,1e-15,-34.538776394910684,non_late,non_late,0.2539636229581067,-1.0775833217439579,non_late,non_late,0.5490390205292858,0.9643753009761523,0.19678869889008974,non_late,late,0.5359743460567301,0.09893535822629929,0.14414645872219586,late,late,0.15166139778228,-1.436280954803342,-1.7216294613805663,non_late,non_late
MQDQ-297,fragmenta,Petronius,64,65,poetry,lat_0066_MQDQ-297.txt,11864,11864,1874,1874,312,non_late,oof,0.9999906953331013,11.58498516189347,non_late,late,0.568822778926127,0.2770497336493499,late,late,0.5325519424839079,-0.48168430419938246,0.1303922017586762,non_late,late,0.7459223920886913,0.8094307780265808,1.0769817994316575,late,late,0.7928097333944912,1.2291411818368907,1.3419457267388826,late,late
MQDQ-295,satyricon,Petronius,64,65,poetry,lat_0066_MQDQ-295.txt,9188,9188,1418,1418,313,non_late,oof,0.999999999996193,26.294191524216327,late,late,0.5681368267653575,0.27425347245232345,late,late,0.5467738561400761,0.013336639872975176,0.18764407649822637,non_late,late,0.7954841631275374,1.0993400812149048,1.3583055251026637,late,late,0.8426289935393841,1.7199861034383117,1.6779206424680067,late,late
MQDQ-296,bellum ciuile,Petronius,65,65,poetry,lat_0066_MQDQ-296.txt,12425,12425,1929,1929,314,late,oof,1e-15,-34.538776394910684,non_late,non_late,0.5666810960419076,0.2683227489865115,late,late,0.5522218915303057,1.2445298916405074,0.20965212679363063,non_late,late,0.6602881651505635,0.4953233003616333,0.6645786399160967,late,late,0.770787927229541,1.1167497752243818,1.2127656167957943,late,late
LC-10,Einsiedeln Eclogues,[Auctor incertus],54,68,poetry,lat_0050_LC-10.txt,3679,3679,576,576,315,non_late,oof,0.9999999999999298,30.287911175530173,late,late,0.5668835302058517,0.2691471933370974,late,late,0.5561972257395026,1.5949688119546714,0.2257426922752315,non_late,late,0.5728002308295042,0.21252715587615967,0.29328527131622145,late,late,0.852199058459695,1.5858631207271152,1.7519537573690647,late,late
MQDQ-632,eclogae,Calpurnius Siculus,54,68,poetry,lat_0050.0_MQDQ-632.txt,32694,32694,5129,5129,316,NA,full_fit,0.999999999999999,34.53957599234088,late,late,0.5686813186813187,0.27647298791706093,late,late,0.5356920398157173,-1.7053797183850028,0.1430114040059113,non_late,late,0.22464524491541968,-1.064249038696289,-1.238798204457667,non_late,non_late,0.5011340552291739,0.020642842404625106,0.004536228695317733,non_late,late
MQDQ-235,carminum fragmenta,Nero imperator,54,68,poetry,lat_0052_MQDQ-235.txt,266,266,35,35,317,non_late,oof,0.38123028086551336,-0.48432957841933455,non_late,non_late,0.5608588437687786,0.24464835669464843,non_late,late,0.5425065661812465,-0.5759194637050554,0.1704376565974233,non_late,late,0.3241161429088559,-0.5019804835319519,-0.7349193349184322,non_late,non_late,0.3096394718303434,-0.7404648090590701,-0.8018053391459197,non_late,non_late
