term,n_models,christian_votes,non_christian_votes,mean_z,median_z,mean_abs_z,mean_abs_contrib,mean_rank_abs,mean_present_rate,mean_n_present,mean_n_present_ch,mean_n_present_nc,agreement_prop,all_agree,direction
diocletianus,5,2,0,0.5878877018339783,-0.0027944594785176183,0.6196715598704596,2.077518956916988,641.2,0.011049723756906077,4,2,2,0.4,FALSE,christian
philosophia,5,0,2,-0.5869351528759914,-0.06197930491072715,0.5869351528759914,3.025938047762854,1551.6,0.06629834254143646,24,6,18,0.4,FALSE,non_christian
montosus,5,0,2,-0.5867909206762509,-0.06197930491072715,0.5867909206762509,0.12779405188770765,2772.6,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
unitas,5,2,0,0.5865273830430131,-0.0027944594785176183,0.6183112410794943,1.8315591214115692,608.4,0.06353591160220995,23,13,10,0.4,FALSE,christian
iocus,5,0,2,-0.5847366154662031,-0.06197930491072715,0.5847366154662031,1.1346741486222804,653.8,0.13812154696132597,50,7,43,0.4,FALSE,non_christian
proelium,5,0,2,-0.584082751527444,-0.06197930491072715,0.584082751527444,1.6531663009308584,631.6,0.30662983425414364,111,22,89,0.4,FALSE,non_christian
psallo,5,2,0,0.5837536100678714,-0.0027944594785176183,0.6155374681043526,1.305057157202175,611,0.052486187845303865,19,11,8,0.4,FALSE,christian
curia,5,0,2,-0.5828651689306062,-0.06197930491072715,0.5828651689306062,1.1244375133586273,655.6,0.1408839779005525,51,6,45,0.4,FALSE,non_christian
persona,5,2,0,0.5818719349898752,-0.0027944594785176183,0.6136557930263565,1.008172093518048,668,0.1878453038674033,68,30,38,0.4,FALSE,christian
subdo,5,2,0,0.5816867566337863,-0.0027944594785176183,0.6134706146702676,1.1742203342060242,636.8,0.17955801104972377,65,31,34,0.4,FALSE,christian
cyprianus,5,2,0,0.5800500895617263,-0.0027944594785176183,0.6118339475982075,0.6352273361409774,922,0.016574585635359115,6,5,1,0.4,FALSE,christian
ualentinianus,5,2,0,0.5788107744625809,-0.0027944594785176183,0.6105946324990622,1.8864185227468138,624.6,0.013812154696132596,5,5,0,0.4,FALSE,christian
argus,5,0,2,-0.5780640121476067,-0.06197930491072715,0.5780640121476067,2.455270524891586,883.4,0.049723756906077346,18,0,18,0.4,FALSE,non_christian
fortiter,5,0,2,-0.5779418049542293,-0.06197930491072715,0.5779418049542293,1.027111743783993,681.6,0.16574585635359115,60,8,52,0.4,FALSE,non_christian
appius,5,0,2,-0.5779407143344777,-0.06197930491072715,0.5779407143344777,2.2203959449678172,766.8,0.06353591160220995,23,0,23,0.4,FALSE,non_christian
eumenes,5,0,2,-0.5777041571082301,-0.06197930491072715,0.5777041571082301,3.1533505789364837,2135.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
quaestorius,5,0,2,-0.5776626540955418,-0.06197930491072715,0.5776626540955418,1.0932992289757981,665.8,0.019337016574585635,7,0,7,0.4,FALSE,non_christian
barbarismus,5,0,2,-0.5766916509014132,-0.06197930491072715,0.5766916509014132,1.1492641473615037,660,0.013812154696132596,5,1,4,0.4,FALSE,non_christian
ualens,5,2,0,0.5759653836027246,-0.0027944594785176183,0.6077492416392059,3.141833171110532,1541,0.008287292817679558,3,3,0,0.4,FALSE,christian
oppidum,5,0,2,-0.5759638073106261,-0.06197930491072715,0.5759638073106261,1.2256733221916853,644.8,0.212707182320442,77,13,64,0.4,FALSE,non_christian
maximianus,5,2,0,0.5754581461555242,-0.0027944594785176183,0.6072420041920054,2.492287369434245,800,0.016574585635359115,6,2,4,0.4,FALSE,christian
scorpius,5,0,2,-0.5743368266336839,-0.06197930491072715,0.5743368266336839,1.423163406179284,635.2,0.03314917127071823,12,3,9,0.4,FALSE,non_christian
trigonus,5,0,2,-0.5727559142149977,-0.06197930491072715,0.5727559142149977,2.6196939042310903,1045.8,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
exim,5,2,0,0.5717275973889003,-0.0027944594785176183,0.6035114554253815,0.6279482997080518,935.4,0.011049723756906077,4,3,1,0.4,FALSE,christian
uoltus,5,0,2,-0.5716318099720026,-0.06197930491072715,0.5716318099720026,1.2717210912821022,643,0.06906077348066299,25,1,24,0.4,FALSE,non_christian
rescisco,5,0,2,-0.5714226862754687,-0.06197930491072715,0.5714226862754687,2.069935705586215,735,0.03314917127071823,12,0,12,0.4,FALSE,non_christian
cancer,5,0,2,-0.5709300946109535,-0.06197930491072715,0.5709300946109535,1.7759937319795076,662.8,0.049723756906077346,18,3,15,0.4,FALSE,non_christian
symphonia,5,2,0,0.570746033624997,-0.0027944594785176183,0.6025298916614783,2.9735945859549062,1271.4,0.022099447513812154,8,5,3,0.4,FALSE,christian
cibo,5,2,0,0.5703924970577378,-0.0027944594785176183,0.602176355094219,0.03625194296605462,3775.8,0.027624309392265192,10,3,7,0.4,FALSE,christian
nucleus,5,0,2,-0.5687248665342424,-0.06197930491072715,0.5687248665342424,1.5330190665229881,639.6,0.019337016574585635,7,0,7,0.4,FALSE,non_christian
ulixes,5,0,2,-0.56692614537727,-0.06197930491072715,0.56692614537727,1.6318332427668938,651.2,0.06077348066298342,22,0,22,0.4,FALSE,non_christian
discipuli,5,2,0,0.5667831919295737,-0.0027944594785176183,0.598567049966055,0.6946053925905807,859,0.008287292817679558,3,3,0,0.4,FALSE,christian
femininus,5,0,2,-0.565934360898524,-0.06197930491072715,0.565934360898524,2.891768396138105,1537.8,0.022099447513812154,8,2,6,0.4,FALSE,non_christian
antipho,5,0,2,-0.5658044976148388,-0.06197930491072715,0.5658044976148388,2.5468335670327846,1015.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
damno,5,2,0,0.5650098849532784,-0.0027944594785176183,0.5967937429897597,0.8302072499134375,754,0.31215469613259667,113,42,71,0.4,FALSE,christian
curio,5,0,2,-0.564127702631346,-0.06197930491072715,0.564127702631346,2.6974198508289278,1204.4,0.058011049723756904,21,1,20,0.4,FALSE,non_christian
eugenius,5,2,0,0.5628119181733942,-0.0027944594785176183,0.5945957762098754,2.5459612212902094,876.6,0.008287292817679558,3,3,0,0.4,FALSE,christian
theophrastus,5,0,2,-0.5622960725941829,-0.06197930491072715,0.5622960725941829,2.758842288841146,1316,0.024861878453038673,9,0,9,0.4,FALSE,non_christian
pharisaeus,5,2,0,0.5615142763045053,-0.0027944594785176183,0.5932981343409867,2.58643262510724,910.8,0.011049723756906077,4,4,0,0.4,FALSE,christian
accentus,5,0,2,-0.5612634070160127,-0.06197930491072715,0.5612634070160127,3.080675709311595,2262.6,0.013812154696132596,5,2,3,0.4,FALSE,non_christian
quocirca,5,0,2,-0.5598271250554389,-0.06197930491072715,0.5598271250554389,0.32172639967768035,1603.4,0.03314917127071823,12,1,11,0.4,FALSE,non_christian
argolicus,5,0,2,-0.559318966970004,-0.06197930491072715,0.559318966970004,2.2613014858557374,842.8,0.03314917127071823,12,0,12,0.4,FALSE,non_christian
pudicus,5,2,0,0.5590750367110285,-0.0027944594785176183,0.5908588947475099,0.14283313351253984,2679,0.14917127071823205,54,20,34,0.4,FALSE,christian
africanus,5,0,2,-0.5589685959821663,-0.06197930491072715,0.5589685959821663,1.9941344416264655,739.2,0.09116022099447514,33,3,30,0.4,FALSE,non_christian
graecia,5,0,2,-0.5587714333841989,-0.06197930491072715,0.5587714333841989,1.4129520824813444,649.6,0.18232044198895028,66,9,57,0.4,FALSE,non_christian
bootee,5,0,2,-0.5572086756608071,-0.06197930491072715,0.5572086756608071,0.2579734781737388,1959,0.016574585635359115,6,0,6,0.4,FALSE,non_christian
pharao,5,2,0,0.557048368775052,-0.0027944594785176183,0.5888322268115332,1.3686276364975627,625.8,0.024861878453038673,9,8,1,0.4,FALSE,christian
uxor,5,0,2,-0.5566767237214438,-0.06197930491072715,0.5566767237214438,0.8820167152465537,750,0.30939226519337015,112,26,86,0.4,FALSE,non_christian
traditio,5,2,0,0.5553696604349283,-0.0027944594785176183,0.5871535184714095,0.7774750267349113,794.8,0.04696132596685083,17,13,4,0.4,FALSE,christian
surculus,5,0,2,-0.5553346731513903,-0.06197930491072715,0.5553346731513903,2.650353375956218,1215,0.04143646408839779,15,4,11,0.4,FALSE,non_christian
assumptio,5,2,0,0.555075571912653,-0.0027944594785176183,0.5868594299491343,2.8192754921578165,1188.2,0.011049723756906077,4,4,0,0.4,FALSE,christian
parasitus,5,0,2,-0.55495478499484,-0.06197930491072715,0.55495478499484,1.3149447258893725,658.8,0.052486187845303865,19,1,18,0.4,FALSE,non_christian
athenae,5,0,2,-0.5543675308503377,-0.06197930491072715,0.5543675308503377,1.408312263284981,654.4,0.15469613259668508,56,4,52,0.4,FALSE,non_christian
euangelista,5,2,0,0.5537025292912671,-0.0027944594785176183,0.5854863873277483,3.1417104963867835,1940.8,0.008287292817679558,3,3,0,0.4,FALSE,christian
conrado,5,2,0,0.5535399186302945,-0.0027944594785176183,0.5853237766667758,0.28110585113170045,1764,0.008287292817679558,3,2,1,0.4,FALSE,christian
subsiciuus,5,0,2,-0.5534774136733464,-0.06197930491072715,0.5534774136733464,1.07415871886697,686.6,0.013812154696132596,5,0,5,0.4,FALSE,non_christian
prophes,5,2,0,0.5521301571081496,-0.0027944594785176183,0.5839140151446309,1.0207260952267772,680.6,0.013812154696132596,5,5,0,0.4,FALSE,christian
charinus,5,0,2,-0.5501322801728863,-0.06197930491072715,0.5501322801728863,0.6724430921786172,898.8,0.022099447513812154,8,0,8,0.4,FALSE,non_christian
samson,5,2,0,0.549873762238989,-0.0027944594785176183,0.5816576202754702,2.8192468286919468,1233,0.011049723756906077,4,4,0,0.4,FALSE,christian
crista,5,0,2,-0.5498277290635811,-0.06197930491072715,0.5498277290635811,1.1522143695029292,677,0.058011049723756904,21,4,17,0.4,FALSE,non_christian
gehenna,5,2,0,0.5495298127257703,-0.0027944594785176183,0.5813136707622515,1.3734265760126683,632.2,0.04696132596685083,17,17,0,0.4,FALSE,christian
miliarium,5,0,2,-0.548686534553469,-0.06197930491072715,0.548686534553469,2.4033596895644056,987.4,0.013812154696132596,5,0,5,0.4,FALSE,non_christian
scaurus,5,0,2,-0.547778455440314,-0.06197930491072715,0.547778455440314,1.5740191829195667,671,0.049723756906077346,18,1,17,0.4,FALSE,non_christian
galilaea,5,2,0,0.5473200610111599,-0.0027944594785176183,0.5791039190476412,2.8410136289228896,1294,0.008287292817679558,3,3,0,0.4,FALSE,christian
curiositas,5,2,0,0.5469969358687506,-0.0027944594785176183,0.5787807939052318,1.9539345044209409,692.8,0.027624309392265192,10,8,2,0.4,FALSE,christian
excommunico,5,2,0,0.5468157145652672,-0.0027944594785176183,0.5785995726017484,1.6933415120757125,645,0.011049723756906077,4,4,0,0.4,FALSE,christian
typhus,5,2,0,0.5467807630623522,-0.0027944594785176183,0.5785646210988336,2.5458728850195267,955,0.008287292817679558,3,3,0,0.4,FALSE,christian
ecquis,5,0,2,-0.5458907731081796,-0.06197930491072715,0.5458907731081796,1.3439671384590632,666.4,0.13259668508287292,48,3,45,0.4,FALSE,non_christian
nigro,5,2,0,0.5443167253210677,-0.0027944594785176183,0.5761005833575489,0.10412661510320069,3084,0.052486187845303865,19,8,11,0.4,FALSE,christian
uatinius,5,0,2,-0.544202067605295,-0.06197930491072715,0.544202067605295,2.0995906721987727,816.8,0.019337016574585635,7,0,7,0.4,FALSE,non_christian
obrepo,5,2,0,0.5436222623312968,-0.0027944594785176183,0.575406120367778,0.25393821342293454,1977.2,0.04419889502762431,16,7,9,0.4,FALSE,christian
cornu,5,0,2,-0.5433617296814721,-0.06197930491072715,0.5433617296814721,0.8678310811377781,763.8,0.26519337016574585,96,19,77,0.4,FALSE,non_christian
solummodo,5,2,0,0.5432218979865411,-0.0027944594785176183,0.5750057560230224,1.3471548248442968,640.4,0.024861878453038673,9,7,2,0.4,FALSE,christian
trinus,5,2,0,0.5411541054414543,-0.0027944594785176183,0.5729379634779356,0.48443419195157417,1159.8,0.10497237569060773,38,21,17,0.4,FALSE,christian
sulpicius,5,0,2,-0.5409966591038409,-0.06197930491072715,0.5409966591038409,2.611756265102127,1290.6,0.04143646408839779,15,2,13,0.4,FALSE,non_christian
comitium,5,0,2,-0.5405146797535653,-0.06197930491072715,0.5405146797535653,2.0389729570029917,800.6,0.049723756906077346,18,0,18,0.4,FALSE,non_christian
ionas,5,2,0,0.54028051525706,-0.0027944594785176183,0.5720643732935413,0.5545071585883802,1036.6,0.024861878453038673,9,6,3,0.4,FALSE,christian
catullus,5,0,2,-0.5396971732426729,-0.06197930491072715,0.5396971732426729,0.9767307616074989,718.8,0.03591160220994475,13,0,13,0.4,FALSE,non_christian
lemnus,5,0,2,-0.539607416134992,-0.06197930491072715,0.539607416134992,0.6035249632587775,981.6,0.022099447513812154,8,1,7,0.4,FALSE,non_christian
piso,5,0,2,-0.5391074238121915,-0.06197930491072715,0.5391074238121915,1.7834559297635935,728,0.08011049723756906,29,3,26,0.4,FALSE,non_christian
pedo,5,0,2,-0.5389174050030063,-0.06197930491072715,0.5389174050030063,2.133200204524199,850.4,0.03314917127071823,12,0,12,0.4,FALSE,non_christian
olympiade,5,0,2,-0.5380739913968787,-0.06197930491072715,0.5380739913968787,2.9477627674038236,2312.4,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
galba,5,0,2,-0.537800775874972,-0.06197930491072715,0.537800775874972,2.7969714542571404,1736,0.03867403314917127,14,2,12,0.4,FALSE,non_christian
prophetis,5,2,0,0.5376358335539734,-0.0027944594785176183,0.5694196915904546,1.856681268741411,684,0.03314917127071823,12,12,0,0.4,FALSE,christian
honoro,5,2,0,0.5372794345367312,-0.0027944594785176183,0.5690632925732125,0.5807043569552305,1006.2,0.12430939226519337,45,20,25,0.4,FALSE,christian
sallustius,5,0,2,-0.5371386121803106,-0.06197930491072715,0.5371386121803106,2.364081593868546,1017.8,0.027624309392265192,10,1,9,0.4,FALSE,non_christian
carnaliter,5,2,0,0.5366912928785581,-0.0027944594785176183,0.5684751509150393,1.7252108760157767,662,0.016574585635359115,6,6,0,0.4,FALSE,christian
mercurius,5,0,2,-0.536349768130373,-0.06197930491072715,0.536349768130373,2.285610046412997,958.8,0.09944751381215469,36,11,25,0.4,FALSE,non_christian
ueridicus,5,2,0,0.5355186516341205,-0.0027944594785176183,0.5673025096706018,0.47809053893908865,1169.4,0.011049723756906077,4,3,1,0.4,FALSE,christian
capua,5,0,2,-0.5354158383279071,-0.06197930491072715,0.5354158383279071,2.4477034068606236,1120.2,0.04419889502762431,16,0,16,0.4,FALSE,non_christian
macedonicus,5,0,2,-0.5352682314910423,-0.06197930491072715,0.5352682314910423,2.6803113462919805,1486.8,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
larissa,5,0,2,-0.535182991570011,-0.06197930491072715,0.535182991570011,0.1690577718605162,2451.6,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
congrego,5,2,0,0.5340144492538452,-0.0027944594785176183,0.5657983072903265,1.4172493795832117,644.2,0.09116022099447514,33,17,16,0.4,FALSE,christian
pastino,5,0,2,-0.5329155522427702,-0.06197930491072715,0.5329155522427702,2.910888612979611,2282,0.008287292817679558,3,1,2,0.4,FALSE,non_christian
tegmen,5,2,1,0.5328206715979514,-0.0027944594785176183,0.5767696496783001,1.0352335794474945,657.6,0.10773480662983426,39,16,23,0.4,FALSE,christian
tuber,5,0,2,-0.5323264025410313,-0.06197930491072715,0.5323264025410313,0.35559117728254147,1510.2,0.022099447513812154,8,0,8,0.4,FALSE,non_christian
ater,5,0,2,-0.532091312544069,-0.06197930491072715,0.532091312544069,1.0263481264317882,709.8,0.18232044198895028,66,12,54,0.4,FALSE,non_christian
norma,5,2,0,0.5309454662766337,-0.0027944594785176183,0.562729324313115,0.35187192625965896,1509.6,0.03314917127071823,12,8,4,0.4,FALSE,christian
tra,5,0,2,-0.5289539721363267,-0.06197930491072715,0.5289539721363267,0.27129046182310806,1860.8,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
consonus,5,2,0,0.528767523891596,-0.0027944594785176183,0.5605513819280772,0.43459074028714084,1298.4,0.03314917127071823,12,8,4,0.4,FALSE,christian
cathedra,5,2,0,0.5278930173740193,-0.0027944594785176183,0.5596768754105006,1.37201316132176,653.2,0.03867403314917127,14,8,6,0.4,FALSE,christian
fascia,5,0,2,-0.5277572300158201,-0.06197930491072715,0.5277572300158201,0.2578046434375878,1975.4,0.04143646408839779,15,2,13,0.4,FALSE,non_christian
perpolio,5,0,2,-0.5277380909420372,-0.06197930491072715,0.5277380909420372,0.718652109814452,862.6,0.016574585635359115,6,0,6,0.4,FALSE,non_christian
monetary,5,0,2,-0.5272767258790523,-0.06197930491072715,0.5272767258790523,2.4968409936185494,1245.6,0.019337016574585635,7,0,7,0.4,FALSE,non_christian
conuitium,5,2,0,0.5259885173311553,-0.0027944594785176183,0.5577723753676365,2.6574414454910675,1216.2,0.011049723756906077,4,3,1,0.4,FALSE,christian
nasamon,5,0,2,-0.5256815926008668,-0.06197930491072715,0.5256815926008668,2.5466124782981727,1342.2,0.008287292817679558,3,0,3,0.4,FALSE,non_christian
sudor,5,0,2,-0.5248484173991121,-0.06197930491072715,0.5248484173991121,0.3188919376028703,1632.4,0.1574585635359116,57,13,44,0.4,FALSE,non_christian
germanicus,5,0,2,-0.5247673977988321,-0.06197930491072715,0.5247673977988321,2.1636954604189937,926.6,0.04143646408839779,15,1,14,0.4,FALSE,non_christian
annuntio,5,2,0,0.5238453367265659,-0.0027944594785176183,0.5556291947630472,1.972288316196137,745.2,0.022099447513812154,8,7,1,0.4,FALSE,christian
spiritaliter,5,2,0,0.5234862539443712,-0.0027944594785176183,0.5552701119808524,1.7057166498051661,680.6,0.013812154696132596,5,5,0,0.4,FALSE,christian
lolium,5,2,0,0.5232109399335463,-0.0027944594785176183,0.5549947979700276,0.9075046988759358,739.6,0.03038674033149171,11,8,3,0.4,FALSE,christian
cauo,5,2,1,0.5231044353348072,0.003711098866141089,0.5300965714069976,0.039780487604805466,3780.4,0.16022099447513813,58,23,35,0.4,FALSE,christian
sicilia,5,0,2,-0.5220502473606936,-0.06197930491072715,0.5220502473606936,2.4272402538684967,1195,0.08287292817679558,30,6,24,0.4,FALSE,non_christian
procurator,5,0,2,-0.5217163019317461,-0.06197930491072715,0.5217163019317461,2.074377670406562,885.8,0.04696132596685083,17,2,15,0.4,FALSE,non_christian
agar,5,2,0,0.521334822723377,-0.0027944594785176183,0.5531186807598583,2.2566160324502347,870.6,0.008287292817679558,3,3,0,0.4,FALSE,christian
uin,5,0,2,-0.5200311831406731,-0.06197930491072715,0.5200311831406731,1.7195841307668513,749.4,0.03038674033149171,11,0,11,0.4,FALSE,non_christian
thesaurus,5,2,0,0.5194502408651278,-0.0027944594785176183,0.5512340989016091,1.9591042943399029,753.4,0.0856353591160221,31,14,17,0.4,FALSE,christian
suprascriptus,5,2,0,0.5191140232126565,-0.0027944594785176183,0.5508978812491379,2.5861989875303983,1176,0.011049723756906077,4,4,0,0.4,FALSE,christian
puta,5,0,2,-0.5185133627110882,-0.06197930491072715,0.5185133627110882,0.7646127451214008,838.8,0.06629834254143646,24,3,21,0.4,FALSE,non_christian
graae,5,0,2,-0.5184908149012987,-0.06197930491072715,0.5184908149012987,0.29059027085687533,1736.8,0.011049723756906077,4,0,4,0.4,FALSE,non_christian
marcianus,5,2,0,0.5184387333550362,-0.0027944594785176183,0.5502225913915174,1.3975197201610259,661.8,0.011049723756906077,4,2,2,0.4,FALSE,christian
purgo,5,2,0,0.5184051997673493,-0.0027944594785176183,0.55018905780383065,0.29045882703469117,1747.8,0.1712707182320442,62,29,33,0.4,FALSE,christian
adiuuans,5,2,0,0.5181595202715441,-0.0027944594785176183,0.5499433783080254,0.31806258093069434,1627.6,0.013812154696132596,5,2,3,0.4,FALSE,christian
galea,5,0,2,-0.5180798758723435,-0.06197930491072715,0.5180798758723435,1.4865375383346333,704.4,0.11049723756906077,40,8,32,0.4,FALSE,non_christian
castra,5,0,2,-0.5179769162615032,-0.06197930491072715,0.5179769162615032,2.5252993116248406,1389.4,0.2596685082872928,94,24,70,0.4,FALSE,non_christian
lacedaemonius,5,0,2,-0.5179497631383315,-0.06197930491072715,0.5179497631383315,2.7227150512014227,1893.2,0.058011049723756904,21,3,18,0.4,FALSE,non_christian
colonia,5,0,2,-0.5178266523672361,-0.06197930491072715,0.5178266523672361,1.5416158706002194,713.8,0.08011049723756906,29,4,25,0.4,FALSE,non_christian
caecilius,5,0,2,-0.5166299818158383,-0.06197930491072715,0.5166299818158383,1.7479730334593462,767.6,0.058011049723756904,21,0,21,0.4,FALSE,non_christian
